outlet_id,outlet_type,province,city,wholesaler_region,month,tickets,units,revenue,weekend_revenue,promo_revenue,aov,rev_per_unit,weekend_share,promo_share
O0348,Tavern,Gauteng,Pretoria,South Hub,2025-11,101,954,26777.46,12408.22,26777.46,265.12336633663364,28.068616352201257,0.46338300944152283,1.0
O0348,Tavern,Gauteng,Pretoria,South Hub,2025-12,127,1192,33361.29,7712.65,33361.29,262.68732283464567,27.987659395973154,0.23118560463339397,1.0
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-01,46,323,8576.04,3766.5400000000004,8576.04,186.43565217391307,26.55120743034056,0.4391933806278889,1.0
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-02,26,177,4726.95,929.68,4726.95,181.80576923076922,26.70593220338983,0.19667650387670696,1.0
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-03,30,196,5991.4,1735.6799999999998,5991.4,199.7133333333333,30.568367346938775,0.28969522982942214,1.0
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-04,49,294,8400.53,2176.15,8400.53,171.43938775510205,28.573231292517008,0.2590491314238506,1.0
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-05,50,349,9059.42,3164.59,9059.42,181.1884,25.958223495702008,0.3493148568009873,1.0
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-06,37,262,7434.99,724.6600000000001,7434.990000000001,200.94567567567566,28.377824427480917,0.09746617009572307,1.0000000000000002
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-07,50,305,9879.52,4191.320000000001,9879.52,197.59040000000002,32.39186885245902,0.4242432830744814,1.0
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-08,43,320,8822.04,3760.66,8822.039999999999,205.16372093023259,27.568875000000002,0.42628008941242607,0.9999999999999998
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-09,33,228,6735.47,2991.06,6735.469999999999,204.10515151515153,29.5415350877193,0.44407591452415346,0.9999999999999999
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-10,31,173,5127.49,1259.9,5127.490000000001,165.40290322580645,29.638670520231212,0.24571476492396868,1.0000000000000002
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-11,54,341,9071.699999999999,4606.86,9071.699999999999,167.9944444444444,26.60322580645161,0.5078276398029036,1.0
O0349,Bottle Store,Eastern Cape,Gqeberha,South Hub,2025-12,39,270,7735.86,1593.08,7735.86,198.3553846153846,28.651333333333334,0.2059344403854258,1.0
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-01,35,280,7289.6,1653.8400000000001,7289.6,208.27428571428572,26.034285714285716,0.22687664618086043,1.0
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-02,27,214,5447.35,761.4,5447.35,201.7537037037037,25.454906542056076,0.13977438571048306,1.0
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-03,29,195,5288.65,1549.13,5288.650000000001,182.36724137931034,27.121282051282048,0.2929159615402797,1.0000000000000002
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-04,17,132,3634.85,1579.3899999999999,3634.85,213.81470588235294,27.536742424242423,0.43451311608457016,1.0
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-05,36,260,7737.35,3508.06,7737.350000000002,214.9263888888889,29.759038461538463,0.45339295753714126,1.0000000000000002
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-06,33,256,6564.25,3164.27,6564.249999999999,198.91666666666666,25.6416015625,0.48204593060898043,0.9999999999999999
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-07,22,131,3827.98,541.17,3827.9800000000005,173.9990909090909,29.2212213740458,0.14137221197602912,1.0000000000000002
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-08,35,219,6198.2,2404.67,6198.199999999999,177.09142857142857,28.30228310502283,0.3879626343131877,0.9999999999999999
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-09,20,150,3733.51,370.68,3733.51,186.6755,24.89006666666667,0.0992845874257736,1.0
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-10,42,283,7949.68,1970.0500000000002,7949.679999999999,189.27809523809523,28.090742049469966,0.24781500639019433,0.9999999999999999
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-11,33,251,7031.02,1373.7399999999998,7031.02,213.06121212121212,28.01203187250996,0.1953827467422934,1.0
O0350,Supermarket,Western Cape,Cape Town,South Hub,2025-12,47,292,8145.31,3307.6100000000006,8145.3099999999995,173.30446808510638,27.894897260273975,0.4060753979897635,0.9999999999999999
O0351,Tavern,Western Cape,Bellville,South Hub,2025-01,108,924,27842.96,7763.14,27842.959999999995,257.80518518518517,30.133073593073593,0.2788187750153001,0.9999999999999999
O0351,Tavern,Western Cape,Bellville,South Hub,2025-02,45,311,10069.630000000001,7022.139999999999,10069.630000000001,223.76955555555557,32.37823151125402,0.6973582941975026,1.0
O0351,Tavern,Western Cape,Bellville,South Hub,2025-03,72,690,17852.39,11110.78,17852.39,247.9498611111111,25.873028985507247,0.6223693298208252,1.0
O0351,Tavern,Western Cape,Bellville,South Hub,2025-04,105,967,27249.62,10888.73,27249.620000000003,259.52019047619046,28.179544984488107,0.3995919943103794,1.0000000000000002
O0351,Tavern,Western Cape,Bellville,South Hub,2025-05,70,694,19890.65,7569.379999999999,19890.649999999998,284.1521428571429,28.660878962536025,0.38054965524002476,0.9999999999999998
O0351,Tavern,Western Cape,Bellville,South Hub,2025-06,95,863,24628.86,17318.2,24628.86,259.2511578947368,28.538655851680186,0.703166935050993,1.0
O0351,Tavern,Western Cape,Bellville,South Hub,2025-07,125,1081,33092.15,11380.04,33092.15,264.73720000000003,30.612534690101757,0.3438894118393637,1.0
O0351,Tavern,Western Cape,Bellville,South Hub,2025-08,109,1041,26972.84,12306.46,26972.840000000004,247.457247706422,25.910509125840537,0.45625377231318615,1.0000000000000002
O0351,Tavern,Western Cape,Bellville,South Hub,2025-09,40,357,10627.72,2229.5699999999997,10627.72,265.693,29.769523809523808,0.20978817657973675,1.0
O0351,Tavern,Western Cape,Bellville,South Hub,2025-10,123,1120,30510.3,7859.81,30510.299999999996,248.0512195121951,27.241339285714286,0.2576116917893302,0.9999999999999999
O0351,Tavern,Western Cape,Bellville,South Hub,2025-11,104,949,27302.25,10516.62,27302.25,262.52163461538464,28.769494204425712,0.38519242919539604,1.0
O0351,Tavern,Western Cape,Bellville,South Hub,2025-12,131,1208,32529.99,13510.19,32529.989999999998,248.32053435114506,26.928799668874174,0.4153149140224144,0.9999999999999999
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-01,51,386,10424.12,1802.36,10424.12,204.39450980392158,27.00549222797928,0.1729028445566628,1.0
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-02,59,447,11571.53,3577.82,11571.530000000002,196.12762711864409,25.88709172259508,0.30919161078958446,1.0000000000000002
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-03,79,528,15719.42,6086.53,15719.42,198.98,29.77162878787879,0.38719812817521254,1.0
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-04,52,318,9616.77,4417.97,9616.77,184.93788461538463,30.241415094339622,0.45940268926053135,1.0
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-05,54,348,10592.44,6124.879999999999,10592.439999999999,196.15629629629632,30.438045977011495,0.5782312668280395,0.9999999999999998
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-06,38,238,6597.74,2031.5099999999998,6597.74,173.62473684210525,27.721596638655463,0.3079099812966258,1.0
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-07,68,493,13381.89,3904.7299999999996,13381.890000000001,196.7925,27.143793103448274,0.2917921160613336,1.0000000000000002
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-08,48,259,8218.56,4937.69,8218.56,171.22,31.73189189189189,0.6007974633025737,1.0
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-09,36,223,5915.45,1670.8500000000004,5915.45,164.31805555555556,26.526681614349776,0.28245526544895155,1.0
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-10,44,284,6919.95,2810.8,6919.949999999999,157.27159090909092,24.36602112676056,0.4061879059819797,0.9999999999999999
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-11,34,213,6753.48,3210.66,6753.4800000000005,198.63176470588235,31.706478873239433,0.47540823397714954,1.0000000000000002
O0352,Liquor Store,Eastern Cape,Gqeberha,North Hub,2025-12,53,310,9062.89,3089.37,9062.89,170.99792452830187,29.23512903225806,0.3408813303482664,1.0
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-01,61,530,15061.43,6801.51,15061.43,246.90868852459016,28.417792452830188,0.45158461049183246,1.0
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-02,52,547,16668.4,6248.319999999999,16668.4,320.54615384615386,30.472394881170022,0.374860214537688,1.0
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-03,54,446,11786.95,5246.93,11786.949999999999,218.27685185185186,26.428139013452917,0.4451473875769389,0.9999999999999999
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-04,72,634,17185.15,2161.6600000000003,17185.15,238.6826388888889,27.105914826498424,0.12578650753703052,1.0
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-05,122,1021,28994.99,11180.13,28994.989999999994,237.6638524590164,28.398619000979433,0.3855883378473315,0.9999999999999998
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-06,78,698,20204.53,7792.679999999999,20204.53,259.0324358974359,28.94631805157593,0.3856897438346747,1.0
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-07,117,1106,29043.8,11477.54,29043.8,248.23760683760682,26.26021699819168,0.3951803827322871,1.0
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-08,84,724,22692.66,12586.180000000002,22692.660000000003,270.1507142857143,31.34345303867403,0.5546366093706071,1.0000000000000002
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-09,94,869,25232.01,7865.23,25232.010000000002,268.4256382978723,29.03568469505178,0.31171634760766187,1.0000000000000002
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-10,108,1037,28676.72,7056.21,28676.72,265.5251851851852,27.65353905496625,0.24606056759629413,1.0
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-11,106,1034,26851.62,12328.2,26851.62,253.31716981132075,25.968684719535784,0.4591231367046011,1.0
O0353,Tavern,KwaZulu-Natal,Umlazi,South Hub,2025-12,153,1492,40867.53,19044.04,40867.53,267.1080392156863,27.391105898123325,0.4659943970188558,1.0
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-01,83,807,22494.32,3685.0200000000004,22494.32,271.01590361445784,27.874002478314747,0.16382002212113994,1.0
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-02,65,624,17268.85,5835.53,17268.850000000002,265.6746153846154,27.6744391025641,0.3379223283542332,1.0000000000000002
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-03,56,548,13916.460000000001,4723.150000000001,13916.460000000001,248.5082142857143,25.395000000000003,0.3393930640407115,1.0
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-04,86,723,20103.3,7151.760000000002,20103.3,233.7593023255814,27.805394190871368,0.3557505484174241,1.0
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-05,80,760,21718.07,6545.020000000002,21718.07,271.475875,28.576407894736843,0.30136287432538905,1.0
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-06,88,851,22765.49,11648.690000000002,22765.489999999998,258.69875,26.751457109283198,0.5116819361234922,0.9999999999999999
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-07,115,1117,27651.14,7611.85,27651.140000000003,240.44469565217392,24.754825425246196,0.27528159779307476,1.0000000000000002
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-08,92,848,22190.65,7872.269999999999,22190.649999999998,241.20271739130436,26.16821933962264,0.35475616982828345,0.9999999999999999
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-09,96,828,22196.85,13367.85,22196.85,231.2171875,26.80778985507246,0.6022408585001926,1.0
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-10,102,912,25483.77,8189.35,25483.77,249.84088235294118,27.942730263157895,0.3213555137250101,1.0
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-11,77,691,18817.08,5655.76,18817.08,244.37766233766237,27.231664254703333,0.300565231162327,1.0
O0354,Tavern,KwaZulu-Natal,Durban,South Hub,2025-12,110,874,24588.0,11545.42,24588.0,223.52727272727273,28.132723112128147,0.4695550675126078,1.0
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-01,50,252,7634.92,1327.91,7634.919999999999,152.6984,30.297301587301586,0.17392585645953068,0.9999999999999999
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-02,24,157,4426.53,1571.06,4426.529999999999,184.43875,28.19445859872611,0.3549190901225113,0.9999999999999998
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-03,43,315,8498.8,1945.2299999999996,8498.8,197.64651162790696,26.98031746031746,0.22888290111545156,1.0
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-04,46,292,9132.97,1916.42,9132.97,198.5428260869565,31.277294520547944,0.2098353547641129,1.0
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-05,71,457,13209.52,6161.850000000001,13209.519999999997,186.04957746478874,28.904857768052516,0.4664703940794216,0.9999999999999998
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-06,65,434,12310.86,3125.26,12310.86,189.39784615384616,28.366036866359448,0.2538620372581607,1.0
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-07,42,248,7793.49,1022.35,7793.490000000001,185.55928571428572,31.425362903225807,0.1311799976647176,1.0000000000000002
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-08,54,346,10015.59,3123.9200000000005,10015.59,185.4738888888889,28.946791907514452,0.31190573895297236,1.0
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-09,32,219,5691.75,829.1800000000001,5691.75,177.8671875,25.98972602739726,0.14568102956032855,1.0
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-10,60,390,10723.86,1958.23,10723.860000000002,178.73100000000002,27.497076923076925,0.18260495754327266,1.0000000000000002
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-11,84,518,14432.35,6395.66,14432.35,171.8136904761905,27.86167953667954,0.44314751235938704,1.0
O0355,Liquor Store,Eastern Cape,Mdantsane,North Hub,2025-12,46,249,8576.82,2656.8100000000004,8576.82,186.45260869565217,34.445060240963855,0.30976632364909146,1.0
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-01,40,271,8367.48,2875.0400000000004,8367.48,209.18699999999998,30.87630996309963,0.3435968774350223,1.0
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-02,29,234,6403.39,1332.47,6403.39,220.80655172413793,27.364914529914532,0.20808821577320763,1.0
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-03,19,107,3164.4,1885.25,3164.4,166.54736842105262,29.573831775700935,0.5957685501200859,1.0
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-04,31,199,6431.36,3007.7299999999996,6431.360000000001,207.4632258064516,32.318391959798994,0.4676662478853617,1.0000000000000002
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-05,24,241,6152.84,409.67,6152.84,256.36833333333334,25.53045643153527,0.06658226119970616,1.0
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-06,30,213,5645.84,2290.58,5645.839999999999,188.19466666666668,26.506291079812208,0.40571110764740054,0.9999999999999999
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-07,45,311,8712.789999999999,1976.0,8712.789999999999,193.61755555555553,28.01540192926045,0.2267930249667443,1.0
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-08,36,203,6374.44,2992.97,6374.44,177.06777777777776,31.40118226600985,0.46952673489749686,1.0
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-09,28,213,4833.02,2496.5600000000004,4833.0199999999995,172.60785714285717,22.69023474178404,0.5165631427140794,0.9999999999999998
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-10,41,257,8783.41,1852.97,8783.410000000002,214.22951219512194,34.17669260700389,0.2109624849574368,1.0000000000000002
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-11,49,369,10973.98,3993.7999999999997,10973.98,223.95877551020408,29.739783197831976,0.3639335956508031,1.0
O0356,Supermarket,Eastern Cape,Gqeberha,North Hub,2025-12,38,242,7596.94,3252.5000000000005,7596.9400000000005,199.91947368421052,31.392314049586776,0.42813290614378957,1.0000000000000002
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-01,50,296,8024.95,1830.9099999999999,8024.95,160.499,27.111317567567568,0.22815220032523567,1.0
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-02,36,210,6102.08,850.96,6102.079999999999,169.50222222222223,29.057523809523808,0.1394540877864597,0.9999999999999999
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-03,46,320,8351.5,2035.9400000000003,8351.5,181.55434782608697,26.0984375,0.24378135664251935,1.0
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-04,53,364,9115.01,4496.25,9115.01,171.981320754717,25.041236263736263,0.4932797660123247,1.0
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-05,52,366,9929.8,2119.71,9929.800000000001,190.9576923076923,27.13060109289617,0.21346955628512157,1.0000000000000002
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-06,49,294,7586.2699999999995,1841.0000000000002,7586.27,154.82183673469387,25.80363945578231,0.24267525411038632,1.0000000000000002
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-07,76,514,15351.4,3599.06,15351.400000000001,201.9921052631579,29.866536964980543,0.2344450668994359,1.0000000000000002
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-08,58,395,11291.86,4492.82,11291.86,194.68724137931036,28.586987341772154,0.39788130564849367,1.0
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-09,55,350,9450.99,720.8499999999999,9450.990000000002,171.8361818181818,27.00282857142857,0.07627243283507865,1.0000000000000002
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-10,39,266,7096.07,3036.53,7096.07,181.9505128205128,26.676954887218045,0.427917142869222,1.0
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-11,64,374,11123.29,3559.6900000000005,11123.29,173.80140625,29.741417112299466,0.32002132462607735,1.0
O0357,Liquor Store,Eastern Cape,Gqeberha,South Hub,2025-12,55,374,9290.11,3080.1899999999996,9290.109999999997,168.91109090909092,24.839866310160428,0.33155581580842414,0.9999999999999996
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-01,35,236,7178.7,2528.17,7178.7,205.10571428571427,30.41822033898305,0.3521765779319376,1.0
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-02,30,151,4533.39,1676.3400000000001,4533.389999999999,151.113,30.02245033112583,0.3697762601496893,0.9999999999999998
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-03,69,518,14478.62,5365.0199999999995,14478.62,209.8350724637681,27.951003861003862,0.3705477455724371,1.0
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-04,48,282,7652.32,2410.11,7652.32,159.42333333333332,27.135886524822695,0.31495154410688525,1.0
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-05,51,313,8675.35,3338.46,8675.349999999999,170.10490196078433,27.716773162939297,0.38482136167416875,0.9999999999999998
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-06,67,397,12152.9,2057.6,12152.9,181.3865671641791,30.61183879093199,0.16930938294563438,1.0
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-07,63,437,12928.92,4152.330000000001,12928.92,205.22095238095238,29.58562929061785,0.3211660370703818,1.0
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-08,58,330,9145.94,685.66,9145.94,157.68862068965518,27.7149696969697,0.07496878396315741,1.0
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-09,62,372,10222.539999999999,3971.4400000000005,10222.54,164.87967741935483,27.479946236559137,0.3884983575510588,1.0000000000000002
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-10,64,353,9776.08,2285.4100000000003,9776.08,152.75125,27.6942776203966,0.23377570559979055,1.0
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-11,58,366,10395.44,2654.23,10395.44,179.23172413793105,28.402841530054648,0.2553263738716206,1.0
O0358,Liquor Store,Gauteng,Pretoria,North Hub,2025-12,55,341,9514.08,1750.3200000000002,9514.08,172.98327272727272,27.900527859237535,0.18397154533070986,1.0
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-01,118,1161,31933.38,8956.230000000001,31933.380000000005,270.62186440677965,27.505064599483205,0.2804660828261838,1.0000000000000002
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-02,61,569,15614.96,6260.57,15614.960000000001,255.9829508196721,27.44281195079086,0.40093410421800635,1.0000000000000002
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-03,78,647,17873.74,8743.019999999999,17873.74,229.15051282051283,27.625564142194747,0.48915448025986713,1.0
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-04,68,606,16947.99,10318.15,16947.989999999998,249.23514705882354,27.966980198019805,0.608812608456814,0.9999999999999998
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-05,159,1524,39804.33,8294.78,39804.33,250.34169811320757,26.118326771653546,0.2083888863347279,1.0
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-06,110,1044,28710.31,15807.59,28710.31,261.0028181818182,27.5002969348659,0.5505893179140177,1.0
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-07,93,836,22773.6,10006.18,22773.599999999995,244.8774193548387,27.24114832535885,0.43937629535953915,0.9999999999999999
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-08,70,700,17693.7,6341.84,17693.699999999997,252.76714285714286,25.276714285714288,0.3584236197064492,0.9999999999999998
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-09,74,612,16242.24,6520.719999999999,16242.240000000002,219.48972972972973,26.539607843137254,0.4014667927576492,1.0000000000000002
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-10,75,676,18222.14,1863.5600000000002,18222.14,242.96186666666665,26.955828402366862,0.10226899804303996,1.0
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-11,115,1096,29699.01,10044.0,29699.01,258.2522608695652,27.097636861313866,0.338193091284861,1.0
O0359,Tavern,Eastern Cape,Mdantsane,South Hub,2025-12,69,670,18047.06,10590.87,18047.059999999998,261.55159420289857,26.935910447761195,0.5868473867765719,0.9999999999999998
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-01,60,371,10103.52,4515.369999999999,10103.52,168.392,27.233207547169812,0.4469105816586693,1.0
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-02,39,265,7158.26,1452.04,7158.26,183.5451282051282,27.012301886792454,0.2028481781885542,1.0
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-03,47,275,7759.0,2856.34,7759.0,165.08510638297872,28.214545454545455,0.36813249130042536,1.0
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-04,30,202,5608.24,2103.76,5608.24,186.94133333333332,27.763564356435644,0.3751194670698829,1.0
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-05,30,185,5380.92,1801.8400000000001,5380.92,179.364,29.086054054054056,0.3348572363090327,1.0
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-06,34,257,7180.49,4955.639999999999,7180.490000000001,211.19088235294117,27.93964980544747,0.6901534574938478,1.0000000000000002
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-07,36,229,5884.24,3902.96,5884.240000000001,163.45111111111112,25.6953711790393,0.6632904164344079,1.0000000000000002
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-08,59,332,9539.62,3860.309999999999,9539.62,161.6884745762712,28.733795180722893,0.4046607726513214,1.0
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-09,50,285,7193.34,389.34000000000003,7193.34,143.8668,25.239789473684212,0.05412506568575933,1.0
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-10,22,129,4022.84,1257.74,4022.8399999999997,182.85636363636365,31.184806201550387,0.31264976981436,0.9999999999999999
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-11,40,253,6970.4,1115.76,6970.4,174.26,27.55098814229249,0.16007115803971078,1.0
O0360,Bottle Store,Western Cape,Khayelitsha,Coastal Hub,2025-12,60,373,10748.84,4318.76,10748.84,179.14733333333334,28.8172654155496,0.40178847205838025,1.0
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-01,57,332,10418.35,3855.89,10418.350000000002,182.77807017543861,31.38057228915663,0.3701056309300417,1.0000000000000002
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-02,63,420,11017.08,3123.61,11017.08,174.87428571428572,26.231142857142856,0.28352430952666224,1.0
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-03,41,230,7166.57,2694.36,7166.57,174.79439024390243,31.159,0.3759622804214569,1.0
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-04,39,256,8110.47,2795.8999999999996,8110.470000000001,207.96076923076924,31.6815234375,0.3447272476194351,1.0000000000000002
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-05,51,329,9222.28,2225.68,9222.279999999999,180.82901960784315,28.031246200607903,0.2413372831881053,0.9999999999999998
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-06,41,269,8360.66,5411.320000000001,8360.660000000002,203.91853658536584,31.080520446096653,0.6472359837620476,1.0000000000000002
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-07,36,254,6709.26,3832.2200000000003,6709.26,186.36833333333334,26.414409448818898,0.5711837072940981,1.0
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-08,40,201,5886.58,2146.07,5886.58,147.1645,29.286467661691542,0.3645699200554482,1.0
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-09,65,424,13276.64,5711.889999999999,13276.640000000001,204.256,31.312830188679243,0.4302210499041926,1.0000000000000002
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-10,53,360,9366.68,1049.16,9366.68,176.72981132075472,26.018555555555558,0.11200980496824917,1.0
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-11,82,506,14347.8,5313.330000000001,14347.8,174.9731707317073,28.355335968379446,0.37032367331576976,1.0
O0361,Liquor Store,KwaZulu-Natal,Umlazi,Coastal Hub,2025-12,85,570,16829.829999999998,6485.4,16829.83,197.998,29.526017543859645,0.3853514860221405,1.0000000000000002
O0362,Tavern,Limpopo,Polokwane,South Hub,2025-01,115,1147,31030.81,12662.110000000002,31030.809999999998,269.8331304347826,27.053888404533566,0.4080496126269344,0.9999999999999999
